Date, Open, High, Low, Close
12/10/21, 96.90, 96.90, 96.90, 96.90
12/09/21, 96.55, 96.55, 96.55, 96.55
12/08/21, 97.25, 97.25, 97.25, 97.25
12/07/21, 96.69, 96.69, 96.69, 96.69
12/06/21, 95.70, 95.70, 95.70, 95.70
12/03/21, 95.79, 95.79, 95.79, 95.79
12/02/21, 95.12, 95.12, 95.12, 95.12
12/01/21, 95.20, 95.20, 95.20, 95.20
11/30/21, 95.80, 95.80, 95.80, 95.80
11/29/21, 98.72, 98.72, 98.72, 98.72
11/26/21, 100.10, 100.10, 100.10, 100.10
11/24/21, 103.59, 103.59, 103.59, 103.59
11/23/21, 103.24, 103.24, 103.24, 103.24
11/22/21, 102.09, 102.09, 102.09, 102.09
11/19/21, 102.31, 102.31, 102.31, 102.31
11/18/21, 102.55, 102.55, 102.55, 102.55
11/17/21, 102.41, 102.41, 102.41, 102.41
11/16/21, 103.34, 103.34, 103.34, 103.34
11/15/21, 103.16, 103.16, 103.16, 103.16
11/12/21, 102.80, 102.80, 102.80, 102.80
11/11/21, 103.33, 103.33, 103.33, 103.33
11/10/21, 102.02, 102.02, 102.02, 102.02
11/09/21, 102.47, 102.47, 102.47, 102.47
11/08/21, 102.78, 102.78, 102.78, 102.78
11/05/21, 102.74, 102.74, 102.74, 102.74
11/04/21, 102.57, 102.57, 102.57, 102.57
11/03/21, 103.13, 103.13, 103.13, 103.13
11/02/21, 104.22, 104.22, 104.22, 104.22
11/01/21, 103.64, 103.64, 103.64, 103.64
10/29/21, 103.36, 103.36, 103.36, 103.36
10/28/21, 104.30, 104.30, 104.30, 104.30
10/27/21, 105.08, 105.08, 105.08, 105.08
10/26/21, 105.68, 105.68, 105.68, 105.68
10/25/21, 105.84, 105.84, 105.84, 105.84
10/22/21, 103.75, 103.75, 103.75, 103.75
10/21/21, 103.19, 103.19, 103.19, 103.19
10/20/21, 105.14, 105.14, 105.14, 105.14
10/19/21, 103.91, 103.91, 103.91, 103.91
10/18/21, 103.62, 103.62, 103.62, 103.62
10/15/21, 104.73, 104.73, 104.73, 104.73
10/14/21, 104.41, 104.41, 104.41, 104.41
10/13/21, 103.28, 103.28, 103.28, 103.28
10/12/21, 102.73, 102.73, 102.73, 102.73
10/11/21, 102.71, 102.71, 102.71, 102.71
10/08/21, 102.62, 102.62, 102.62, 102.62
10/07/21, 102.34, 102.34, 102.34, 102.34
10/06/21, 101.59, 101.59, 101.59, 101.59
10/05/21, 103.85, 103.85, 103.85, 103.85
10/04/21, 102.05, 102.05, 102.05, 102.05
10/01/21, 100.93, 100.93, 100.93, 100.93
09/30/21, 100.76, 100.76, 100.76, 100.76
09/29/21, 99.60, 99.60, 99.60, 99.60
09/28/21, 100.92, 100.92, 100.92, 100.92
09/27/21, 100.83, 100.83, 100.83, 100.83
09/24/21, 98.98, 98.98, 98.98, 98.98
09/23/21, 98.24, 98.24, 98.24, 98.24
09/22/21, 97.15, 97.15, 97.15, 97.15
09/21/21, 95.77, 95.77, 95.77, 95.77
09/20/21, 96.05, 96.05, 96.05, 96.05
09/17/21, 97.55, 97.55, 97.55, 97.55
09/16/21, 98.59, 98.59, 98.59, 98.59
09/15/21, 99.58, 99.58, 99.58, 99.58
09/14/21, 97.86, 97.86, 97.86, 97.86
09/13/21, 97.67, 97.67, 97.67, 97.67
09/10/21, 97.11, 97.11, 97.11, 97.11
09/09/21, 96.57, 96.57, 96.57, 96.57
09/08/21, 96.69, 96.69, 96.69, 96.69
09/07/21, 95.79, 95.79, 95.79, 95.79
09/03/21, 97.12, 97.12, 97.12, 97.12
09/02/21, 96.71, 96.71, 96.71, 96.71
09/01/21, 96.07, 96.07, 96.07, 96.07
08/31/21, 95.99, 95.99, 95.99, 95.99
08/30/21, 96.18, 96.18, 96.18, 96.18
08/27/21, 96.35, 96.35, 96.35, 96.35
08/26/21, 94.95, 94.95, 94.95, 94.95
08/25/21, 94.76, 94.76, 94.76, 94.76
08/24/21, 94.38, 94.38, 94.38, 94.38
08/23/21, 93.14, 93.14, 93.14, 93.14
08/20/21, 91.16, 91.16, 91.16, 91.16
08/19/21, 91.92, 91.92, 91.92, 91.92
08/18/21, 93.49, 93.49, 93.49, 93.49
08/17/21, 93.99, 93.99, 93.99, 93.99
08/16/21, 95.02, 95.02, 95.02, 95.02
08/13/21, 95.17, 95.17, 95.17, 95.17
08/12/21, 94.98, 94.98, 94.98, 94.98
08/11/21, 94.96, 94.96, 94.96, 94.96
08/10/21, 94.38, 94.38, 94.38, 94.38
08/09/21, 93.12, 93.12, 93.12, 93.12
08/06/21, 94.69, 94.69, 94.69, 94.69
08/05/21, 95.30, 95.30, 95.30, 95.30
08/04/21, 94.85, 94.85, 94.85, 94.85
08/03/21, 95.35, 95.35, 95.35, 95.35
08/02/21, 95.75, 95.75, 95.75, 95.75
07/30/21, 96.28, 96.28, 96.28, 96.28
07/29/21, 97.51, 97.51, 97.51, 97.51
07/28/21, 96.18, 96.18, 96.18, 96.18
07/27/21, 95.83, 95.83, 95.83, 95.83
07/26/21, 96.64, 96.64, 96.64, 96.64
07/23/21, 95.69, 95.69, 95.69, 95.69
07/22/21, 95.51, 95.51, 95.51, 95.51
07/21/21, 94.70, 94.70, 94.70, 94.70
07/20/21, 93.31, 93.31, 93.31, 93.31
07/19/21, 92.09, 92.09, 92.09, 92.09
07/16/21, 94.43, 94.43, 94.43, 94.43
07/15/21, 94.13, 94.13, 94.13, 94.13
07/14/21, 94.41, 94.41, 94.41, 94.41
07/13/21, 94.48, 94.48, 94.48, 94.48
07/12/21, 93.97, 93.97, 93.97, 93.97
07/09/21, 93.50, 93.50, 93.50, 93.50
07/08/21, 92.58, 92.58, 92.58, 92.58
07/07/21, 92.47, 92.47, 92.47, 92.47
07/06/21, 92.80, 92.80, 92.80, 92.80
07/02/21, 94.98, 94.98, 94.98, 94.98
07/01/21, 94.69, 94.69, 94.69, 94.69
06/30/21, 94.54, 94.54, 94.54, 94.54
06/29/21, 93.20, 93.20, 93.20, 93.20
06/28/21, 93.07, 93.07, 93.07, 93.07
06/25/21, 92.44, 92.44, 92.44, 92.44
06/24/21, 92.36, 92.36, 92.36, 92.36
06/23/21, 92.25, 92.25, 92.25, 92.25
06/22/21, 91.52, 91.52, 91.52, 91.52
06/21/21, 91.56, 91.56, 91.56, 91.56
06/18/21, 90.93, 90.93, 90.93, 90.93
06/17/21, 90.10, 90.10, 90.10, 90.10
06/16/21, 93.41, 93.41, 93.41, 93.41
06/15/21, 93.54, 93.54, 93.54, 93.54
06/14/21, 94.31, 94.31, 94.31, 94.31
06/11/21, 94.99, 94.99, 94.99, 94.99
06/10/21, 95.03, 95.03, 95.03, 95.03
06/09/21, 94.80, 94.80, 94.80, 94.80
06/08/21, 94.77, 94.77, 94.77, 94.77
06/07/21, 94.16, 94.16, 94.16, 94.16
06/04/21, 94.68, 94.68, 94.68, 94.68
06/03/21, 93.26, 93.26, 93.26, 93.26
06/02/21, 94.45, 94.45, 94.45, 94.45
06/01/21, 94.14, 94.14, 94.14, 94.14
05/28/21, 92.83, 92.83, 92.83, 92.83
05/27/21, 92.80, 92.80, 92.80, 92.80
05/26/21, 91.60, 91.60, 91.60, 91.60
05/25/21, 91.39, 91.39, 91.39, 91.39
05/24/21, 91.58, 91.58, 91.58, 91.58
05/21/21, 90.89, 90.89, 90.89, 90.89
05/20/21, 90.89, 90.89, 90.89, 90.89
05/19/21, 91.44, 91.44, 91.44, 91.44
05/18/21, 93.15, 93.15, 93.15, 93.15
05/17/21, 93.25, 93.25, 93.25, 93.25
05/14/21, 91.98, 91.98, 91.98, 91.98
05/13/21, 91.70, 91.70, 91.70, 91.70
05/12/21, 93.88, 93.88, 93.88, 93.88
05/11/21, 93.86, 93.86, 93.86, 93.86
05/10/21, 93.16, 93.16, 93.16, 93.16
05/07/21, 93.73, 93.73, 93.73, 93.73
05/06/21, 92.87, 92.87, 92.87, 92.87
05/05/21, 92.22, 92.22, 92.22, 92.22
05/04/21, 91.65, 91.65, 91.65, 91.65
05/03/21, 90.97, 90.97, 90.97, 90.97
04/30/21, 90.36, 90.36, 90.36, 90.36
04/29/21, 90.17, 90.17, 90.17, 90.17
04/28/21, 90.19, 90.19, 90.19, 90.19
04/27/21, 90.08, 90.08, 90.08, 90.08
04/26/21, 89.52, 89.52, 89.52, 89.52
04/23/21, 88.40, 88.40, 88.40, 88.40
04/22/21, 87.97, 87.97, 87.97, 87.97
04/21/21, 87.27, 87.27, 87.27, 87.27
04/20/21, 86.98, 86.98, 86.98, 86.98
04/19/21, 86.78, 86.78, 86.78, 86.78
04/16/21, 86.53, 86.53, 86.53, 86.53
04/15/21, 86.56, 86.56, 86.56, 86.56
04/14/21, 85.88, 85.88, 85.88, 85.88
04/13/21, 84.32, 84.32, 84.32, 84.32
04/12/21, 83.58, 83.58, 83.58, 83.58
04/09/21, 84.03, 84.03, 84.03, 84.03
04/08/21, 84.40, 84.40, 84.40, 84.40
04/07/21, 83.76, 83.76, 83.76, 83.76
04/06/21, 83.61, 83.61, 83.61, 83.61
04/05/21, 83.01, 83.01, 83.01, 83.01
04/01/21, 83.83, 83.83, 83.83, 83.83
03/31/21, 83.44, 83.44, 83.44, 83.44
03/30/21, 82.75, 82.75, 82.75, 82.75
03/29/21, 83.93, 83.93, 83.93, 83.93
03/26/21, 84.13, 84.13, 84.13, 84.13
03/25/21, 82.99, 82.99, 82.99, 82.99
03/24/21, 84.35, 84.35, 84.35, 84.35
03/23/21, 83.18, 83.18, 83.18, 83.18
03/22/21, 84.67, 84.67, 84.67, 84.67
03/19/21, 84.52, 84.52, 84.52, 84.52
03/18/21, 83.66, 83.66, 83.66, 83.66
03/17/21, 85.69, 85.69, 85.69, 85.69
03/16/21, 85.96, 85.96, 85.96, 85.96
03/15/21, 85.96, 85.96, 85.96, 85.96
03/12/21, 85.96, 85.96, 85.96, 85.96
03/11/21, 86.27, 86.27, 86.27, 86.27
03/10/21, 85.34, 85.34, 85.34, 85.34
03/09/21, 85.42, 85.42, 85.42, 85.42
03/08/21, 85.37, 85.37, 85.37, 85.37
03/05/21, 85.86, 85.86, 85.86, 85.86
03/04/21, 84.78, 84.78, 84.78, 84.78
03/03/21, 84.87, 84.87, 84.87, 84.87
03/02/21, 85.25, 85.25, 85.25, 85.25
03/01/21, 84.78, 84.78, 84.78, 84.78
02/26/21, 85.28, 85.28, 85.28, 85.28
02/25/21, 87.12, 87.12, 87.12, 87.12
02/24/21, 87.58, 87.58, 87.58, 87.58
02/23/21, 86.62, 86.62, 86.62, 86.62
02/22/21, 86.70, 86.70, 86.70, 86.70
02/19/21, 85.30, 85.30, 85.30, 85.30
02/18/21, 85.24, 85.24, 85.24, 85.24
02/17/21, 85.20, 85.20, 85.20, 85.20
02/16/21, 85.05, 85.05, 85.05, 85.05
02/12/21, 84.06, 84.06, 84.06, 84.06
02/11/21, 83.47, 83.47, 83.47, 83.47
02/10/21, 83.53, 83.53, 83.53, 83.53
02/09/21, 83.77, 83.77, 83.77, 83.77
02/08/21, 83.54, 83.54, 83.54, 83.54
02/05/21, 82.47, 82.47, 82.47, 82.47
02/04/21, 81.98, 81.98, 81.98, 81.98
02/03/21, 81.81, 81.81, 81.81, 81.81
02/02/21, 81.27, 81.27, 81.27, 81.27
02/01/21, 81.60, 81.60, 81.60, 81.60
01/29/21, 80.10, 80.10, 80.10, 80.10
01/28/21, 79.99, 79.99, 79.99, 79.99
01/27/21, 80.45, 80.45, 80.45, 80.45
01/26/21, 80.48, 80.48, 80.48, 80.48
01/25/21, 79.98, 79.98, 79.98, 79.98
01/22/21, 79.11, 79.11, 79.11, 79.11
01/21/21, 80.29, 80.29, 80.29, 80.29
01/20/21, 80.30, 80.30, 80.30, 80.30
01/19/21, 80.05, 80.05, 80.05, 80.05
01/15/21, 80.46, 80.46, 80.46, 80.46
01/14/21, 81.22, 81.22, 81.22, 81.22
01/13/21, 80.61, 80.61, 80.61, 80.61
01/12/21, 80.63, 80.63, 80.63, 80.63
01/11/21, 79.49, 79.49, 79.49, 79.49
01/08/21, 79.66, 79.66, 79.66, 79.66
01/07/21, 80.31, 80.31, 80.31, 80.31
01/06/21, 80.27, 80.27, 80.27, 80.27
01/05/21, 80.33, 80.33, 80.33, 80.33
01/04/21, 78.64, 78.64, 78.64, 78.64
12/31/20, 78.05, 78.05, 78.05, 78.05
12/30/20, 77.59, 77.59, 77.59, 77.59
12/29/20, 77.11, 77.11, 77.11, 77.11
12/28/20, 76.50, 76.50, 76.50, 76.50
12/24/20, 77.03, 77.03, 77.03, 77.03
12/23/20, 77.03, 77.03, 77.03, 77.03
12/22/20, 76.55, 76.55, 76.55, 76.55
12/21/20, 76.97, 76.97, 76.97, 76.97
12/18/20, 77.32, 77.32, 77.32, 77.32
12/17/20, 76.86, 76.86, 76.86, 76.86
12/16/20, 76.02, 76.02, 76.02, 76.02
12/15/20, 75.71, 75.71, 75.71, 75.71
12/14/20, 75.19, 75.19, 75.19, 75.19
12/11/20, 74.87, 74.87, 74.87, 74.87
12/10/20, 74.89, 74.89, 74.89, 74.89
12/09/20, 73.95, 73.95, 73.95, 73.95
12/08/20, 73.67, 73.67, 73.67, 73.67
12/07/20, 73.94, 73.94, 73.94, 73.94
12/04/20, 74.30, 74.30, 74.30, 74.30
12/03/20, 74.07, 74.07, 74.07, 74.07
12/02/20, 74.50, 74.50, 74.50, 74.50
12/01/20, 74.55, 74.55, 74.55, 74.55
11/30/20, 74.36, 74.36, 74.36, 74.36
11/27/20, 74.82, 74.82, 74.82, 74.82
11/25/20, 74.80, 74.80, 74.80, 74.80
11/24/20, 74.73, 74.73, 74.73, 74.73
11/23/20, 74.16, 74.16, 74.16, 74.16
11/20/20, 74.14, 74.14, 74.14, 74.14
11/19/20, 73.54, 73.54, 73.54, 73.54
11/18/20, 74.19, 74.19, 74.19, 74.19
11/17/20, 73.89, 73.89, 73.89, 73.89
11/16/20, 73.77, 73.77, 73.77, 73.77
11/13/20, 73.73, 73.73, 73.73, 73.73
11/12/20, 73.72, 73.72, 73.72, 73.72
11/11/20, 74.00, 74.00, 74.00, 74.00
11/10/20, 73.96, 73.96, 73.96, 73.96
11/09/20, 72.75, 72.75, 72.75, 72.75
11/06/20, 72.82, 72.82, 72.82, 72.82
11/05/20, 73.19, 73.19, 73.19, 73.19
11/04/20, 72.69, 72.69, 72.69, 72.69
11/03/20, 72.26, 72.26, 72.26, 72.26
11/02/20, 72.13, 72.13, 72.13, 72.13
10/30/20, 71.84, 71.84, 71.84, 71.84
10/29/20, 71.61, 71.61, 71.61, 71.61
10/28/20, 72.14, 72.14, 72.14, 72.14
10/27/20, 73.58, 73.58, 73.58, 73.58
10/26/20, 73.23, 73.23, 73.23, 73.23
10/23/20, 73.57, 73.57, 73.57, 73.57
10/22/20, 73.84, 73.84, 73.84, 73.84
10/21/20, 74.13, 74.13, 74.13, 74.13
10/20/20, 73.93, 73.93, 73.93, 73.93
10/19/20, 73.57, 73.57, 73.57, 73.57
10/16/20, 73.38, 73.38, 73.38, 73.38
10/15/20, 73.44, 73.44, 73.44, 73.44
10/14/20, 73.00, 73.00, 73.00, 73.00
10/13/20, 72.57, 72.57, 72.57, 72.57
10/12/20, 72.78, 72.78, 72.78, 72.78
10/09/20, 73.25, 73.25, 73.25, 73.25
10/08/20, 72.16, 72.16, 72.16, 72.16
10/07/20, 71.80, 71.80, 71.80, 71.80
10/06/20, 71.40, 71.40, 71.40, 71.40
10/05/20, 71.05, 71.05, 71.05, 71.05
10/02/20, 69.80, 69.80, 69.80, 69.80
10/01/20, 70.25, 70.25, 70.25, 70.25
09/30/20, 70.85, 70.85, 70.85, 70.85
09/29/20, 70.27, 70.27, 70.27, 70.27
09/28/20, 70.99, 70.99, 70.99, 70.99
09/25/20, 70.69, 70.69, 70.69, 70.69
09/24/20, 70.87, 70.87, 70.87, 70.87
09/23/20, 70.77, 70.77, 70.77, 70.77
09/22/20, 71.00, 71.00, 71.00, 71.00
09/21/20, 71.16, 71.16, 71.16, 71.16
09/18/20, 72.97, 72.97, 72.97, 72.97
09/17/20, 72.39, 72.39, 72.39, 72.39
09/16/20, 72.30, 72.30, 72.30, 72.30
09/15/20, 71.80, 71.80, 71.80, 71.80
09/14/20, 71.75, 71.75, 71.75, 71.75
09/11/20, 71.56, 71.56, 71.56, 71.56
09/10/20, 71.49, 71.49, 71.49, 71.49
09/09/20, 71.70, 71.70, 71.70, 71.70
09/08/20, 71.40, 71.40, 71.40, 71.40
09/04/20, 72.39, 72.39, 72.39, 72.39
09/03/20, 72.30, 72.30, 72.30, 72.30
09/02/20, 72.83, 72.83, 72.83, 72.83
09/01/20, 73.50, 73.50, 73.50, 73.50
08/31/20, 73.31, 73.31, 73.31, 73.31
08/28/20, 73.14, 73.14, 73.14, 73.14
08/27/20, 72.62, 72.62, 72.62, 72.62
08/26/20, 72.30, 72.30, 72.30, 72.30
08/25/20, 72.02, 72.02, 72.02, 72.02
08/24/20, 71.65, 71.65, 71.65, 71.65
08/21/20, 71.46, 71.46, 71.46, 71.46
08/20/20, 71.78, 71.78, 71.78, 71.78
08/19/20, 72.33, 72.33, 72.33, 72.33
08/18/20, 72.47, 72.47, 72.47, 72.47
08/17/20, 72.02, 72.02, 72.02, 72.02
08/14/20, 70.81, 70.81, 70.81, 70.81
08/13/20, 70.84, 70.84, 70.84, 70.84
08/12/20, 70.27, 70.27, 70.27, 70.27
08/11/20, 69.89, 69.89, 69.89, 69.89
08/10/20, 70.90, 70.90, 70.90, 70.90
08/07/20, 70.45, 70.45, 70.45, 70.45
08/06/20, 71.34, 71.34, 71.34, 71.34
08/05/20, 71.19, 71.19, 71.19, 71.19
08/04/20, 70.54, 70.54, 70.54, 70.54
08/03/20, 69.90, 69.90, 69.90, 69.90
07/31/20, 68.68, 68.68, 68.68, 68.68
07/30/20, 68.25, 68.25, 68.25, 68.25
07/29/20, 68.99, 68.99, 68.99, 68.99
07/28/20, 68.53, 68.53, 68.53, 68.53
07/27/20, 68.50, 68.50, 68.50, 68.50
07/24/20, 68.15, 68.15, 68.15, 68.15
07/23/20, 68.12, 68.12, 68.12, 68.12
07/22/20, 67.74, 67.74, 67.74, 67.74
07/21/20, 67.29, 67.29, 67.29, 67.29
07/20/20, 66.31, 66.31, 66.31, 66.31
07/17/20, 66.49, 66.49, 66.49, 66.49
07/16/20, 66.47, 66.47, 66.47, 66.47
07/15/20, 66.67, 66.67, 66.67, 66.67
07/14/20, 66.18, 66.18, 66.18, 66.18
07/13/20, 66.49, 66.49, 66.49, 66.49
07/10/20, 66.64, 66.64, 66.64, 66.64
07/09/20, 66.35, 66.35, 66.35, 66.35
07/08/20, 66.79, 66.79, 66.79, 66.79
07/07/20, 66.54, 66.54, 66.54, 66.54
07/06/20, 66.18, 66.18, 66.18, 66.18
07/02/20, 65.63, 65.63, 65.63, 65.63
07/01/20, 65.18, 65.18, 65.18, 65.18
06/30/20, 64.98, 64.98, 64.98, 64.98
06/29/20, 64.24, 64.24, 64.24, 64.24
06/26/20, 63.22, 63.22, 63.22, 63.22
06/25/20, 63.45, 63.45, 63.45, 63.45
06/24/20, 63.71, 63.71, 63.71, 63.71
06/23/20, 64.71, 64.71, 64.71, 64.71
06/22/20, 64.83, 64.83, 64.83, 64.83
06/19/20, 64.57, 64.57, 64.57, 64.57
06/18/20, 64.12, 64.12, 64.12, 64.12
06/17/20, 64.07, 64.07, 64.07, 64.07
06/16/20, 63.94, 63.94, 63.94, 63.94
06/15/20, 63.65, 63.65, 63.65, 63.65
06/12/20, 63.71, 63.71, 63.71, 63.71
06/11/20, 64.09, 64.09, 64.09, 64.09
06/10/20, 65.00, 65.00, 65.00, 65.00
06/09/20, 64.73, 64.73, 64.73, 64.73
06/08/20, 64.64, 64.64, 64.64, 64.64
06/05/20, 64.69, 64.69, 64.69, 64.69
06/04/20, 64.35, 64.35, 64.35, 64.35
06/03/20, 63.90, 63.90, 63.90, 63.90
06/02/20, 63.78, 63.78, 63.78, 63.78
06/01/20, 63.51, 63.51, 63.51, 63.51
05/29/20, 63.54, 63.54, 63.54, 63.54
05/28/20, 62.77, 62.77, 62.77, 62.77
05/27/20, 62.67, 62.67, 62.67, 62.67
05/26/20, 63.35, 63.35, 63.35, 63.35
05/22/20, 62.74, 62.74, 62.74, 62.74
05/21/20, 63.01, 63.01, 63.01, 63.01
05/20/20, 63.60, 63.60, 63.60, 63.60
05/19/20, 63.24, 63.24, 63.24, 63.24
05/18/20, 63.03, 63.03, 63.03, 63.03
05/15/20, 61.66, 61.66, 61.66, 61.66
05/14/20, 61.29, 61.29, 61.29, 61.29
05/13/20, 60.62, 60.62, 60.62, 60.62
05/12/20, 61.55, 61.55, 61.55, 61.55
05/11/20, 61.78, 61.78, 61.78, 61.78
05/08/20, 62.32, 62.32, 62.32, 62.32
05/07/20, 62.00, 62.00, 62.00, 62.00
05/06/20, 61.46, 61.46, 61.46, 61.46
05/05/20, 62.31, 62.31, 62.31, 62.31
05/04/20, 60.97, 60.97, 60.97, 60.97
05/01/20, 60.71, 60.71, 60.71, 60.71
04/30/20, 60.90, 60.90, 60.90, 60.90
04/29/20, 59.88, 59.88, 59.88, 59.88
04/28/20, 59.64, 59.64, 59.64, 59.64
04/27/20, 59.55, 59.55, 59.55, 59.55
04/24/20, 60.24, 60.24, 60.24, 60.24
04/23/20, 60.78, 60.78, 60.78, 60.78
04/22/20, 60.68, 60.68, 60.68, 60.68
04/21/20, 59.51, 59.51, 59.51, 59.51
04/20/20, 61.98, 61.98, 61.98, 61.98
04/17/20, 62.09, 62.09, 62.09, 62.09
04/16/20, 62.05, 62.05, 62.05, 62.05
04/15/20, 61.97, 61.97, 61.97, 61.97
04/14/20, 63.05, 63.05, 63.05, 63.05
04/13/20, 63.38, 63.38, 63.38, 63.38
04/09/20, 63.48, 63.48, 63.48, 63.48
04/08/20, 63.15, 63.15, 63.15, 63.15
04/07/20, 63.22, 63.22, 63.22, 63.22
04/06/20, 62.82, 62.82, 62.82, 62.82
04/03/20, 62.20, 62.20, 62.20, 62.20
04/02/20, 61.55, 61.55, 61.55, 61.55
04/01/20, 60.29, 60.29, 60.29, 60.29
03/31/20, 61.86, 61.86, 61.86, 61.86
03/30/20, 62.06, 62.06, 62.06, 62.06
03/27/20, 62.71, 62.71, 62.71, 62.71
03/26/20, 63.33, 63.33, 63.33, 63.33
03/25/20, 63.98, 63.98, 63.98, 63.98
03/24/20, 63.77, 63.77, 63.77, 63.77
03/23/20, 62.01, 62.01, 62.01, 62.01
03/20/20, 61.10, 61.10, 61.10, 61.10
03/19/20, 61.43, 61.43, 61.43, 61.43
03/18/20, 59.48, 59.48, 59.48, 59.48
03/17/20, 62.01, 62.01, 62.01, 62.01
03/16/20, 62.57, 62.57, 62.57, 62.57
03/13/20, 65.31, 65.31, 65.31, 65.31
03/12/20, 66.16, 66.16, 66.16, 66.16
03/11/20, 68.30, 68.30, 68.30, 68.30
03/10/20, 69.30, 69.30, 69.30, 69.30
03/09/20, 67.85, 67.85, 67.85, 67.85
03/06/20, 70.79, 70.79, 70.79, 70.79
03/05/20, 72.68, 72.68, 72.68, 72.68
03/04/20, 73.23, 73.23, 73.23, 73.23
03/03/20, 73.19, 73.19, 73.19, 73.19
03/02/20, 72.47, 72.47, 72.47, 72.47
02/28/20, 70.98, 70.98, 70.98, 70.98
02/27/20, 72.58, 72.58, 72.58, 72.58
02/26/20, 73.63, 73.63, 73.63, 73.63
02/25/20, 74.21, 74.21, 74.21, 74.21
02/24/20, 74.90, 74.90, 74.90, 74.90
02/21/20, 76.25, 76.25, 76.25, 76.25
02/20/20, 76.21, 76.21, 76.21, 76.21
02/19/20, 76.57, 76.57, 76.57, 76.57
02/18/20, 76.11, 76.11, 76.11, 76.11
02/14/20, 75.38, 75.38, 75.38, 75.38
02/13/20, 75.32, 75.32, 75.32, 75.32
02/12/20, 75.16, 75.16, 75.16, 75.16
02/11/20, 74.38, 74.38, 74.38, 74.38
02/10/20, 74.20, 74.20, 74.20, 74.20
02/07/20, 74.75, 74.75, 74.75, 74.75
02/06/20, 74.96, 74.96, 74.96, 74.96
02/05/20, 74.74, 74.74, 74.74, 74.74
02/04/20, 74.10, 74.10, 74.10, 74.10
02/03/20, 74.08, 74.08, 74.08, 74.08
01/31/20, 74.84, 74.84, 74.84, 74.84
01/30/20, 75.14, 75.14, 75.14, 75.14
01/29/20, 75.86, 75.86, 75.86, 75.86
01/28/20, 76.32, 76.32, 76.32, 76.32
01/27/20, 76.23, 76.23, 76.23, 76.23
01/24/20, 77.32, 77.32, 77.32, 77.32
01/23/20, 78.23, 78.23, 78.23, 78.23
01/22/20, 78.67, 78.67, 78.67, 78.67
01/21/20, 79.21, 79.21, 79.21, 79.21
01/17/20, 79.82, 79.82, 79.82, 79.82
01/16/20, 79.61, 79.61, 79.61, 79.61
01/15/20, 80.03, 80.03, 80.03, 80.03
01/14/20, 80.35, 80.35, 80.35, 80.35
01/13/20, 80.29, 80.29, 80.29, 80.29
01/10/20, 80.71, 80.71, 80.71, 80.71
01/09/20, 80.45, 80.45, 80.45, 80.45
01/08/20, 80.58, 80.58, 80.58, 80.58
01/07/20, 81.57, 81.57, 81.57, 81.57
01/06/20, 81.64, 81.64, 81.64, 81.64
01/03/20, 81.37, 81.37, 81.37, 81.37
01/02/20, 81.00, 81.00, 81.00, 81.00
12/31/19, 80.89, 80.89, 80.89, 80.89
12/30/19, 81.39, 81.39, 81.39, 81.39
12/27/19, 81.35, 81.35, 81.35, 81.35
12/26/19, 81.27, 81.27, 81.27, 81.27
12/24/19, 80.66, 80.66, 80.66, 80.66
12/23/19, 80.22, 80.22, 80.22, 80.22
12/20/19, 80.39, 80.39, 80.39, 80.39
12/19/19, 80.35, 80.35, 80.35, 80.35
12/18/19, 80.14, 80.14, 80.14, 80.14
12/17/19, 80.29, 80.29, 80.29, 80.29
12/16/19, 80.19, 80.19, 80.19, 80.19
12/13/19, 79.41, 79.41, 79.41, 79.41
12/12/19, 79.07, 79.07, 79.07, 79.07
12/11/19, 78.33, 78.33, 78.33, 78.33
12/10/19, 78.52, 78.52, 78.52, 78.52
12/09/19, 78.14, 78.14, 78.14, 78.14
12/06/19, 78.24, 78.24, 78.24, 78.24
12/05/19, 78.11, 78.11, 78.11, 78.11
12/04/19, 77.85, 77.85, 77.85, 77.85
12/03/19, 77.34, 77.34, 77.34, 77.34
12/02/19, 77.14, 77.14, 77.14, 77.14
11/29/19, 77.11, 77.11, 77.11, 77.11
11/27/19, 78.34, 78.34, 78.34, 78.34
11/26/19, 78.66, 78.66, 78.66, 78.66
11/25/19, 78.56, 78.56, 78.56, 78.56
11/22/19, 78.73, 78.73, 78.73, 78.73
11/21/19, 78.61, 78.61, 78.61, 78.61
11/20/19, 78.28, 78.28, 78.28, 78.28
11/19/19, 77.86, 77.86, 77.86, 77.86
11/18/19, 78.32, 78.32, 78.32, 78.32
11/15/19, 79.09, 79.09, 79.09, 79.09
11/14/19, 78.92, 78.92, 78.92, 78.92
11/13/19, 78.96, 78.96, 78.96, 78.96
11/12/19, 79.03, 79.03, 79.03, 79.03
11/11/19, 79.03, 79.03, 79.03, 79.03
11/08/19, 79.91, 79.91, 79.91, 79.91
11/07/19, 80.02, 80.02, 80.02, 80.02
11/06/19, 80.15, 80.15, 80.15, 80.15
11/05/19, 80.72, 80.72, 80.72, 80.72
11/04/19, 80.63, 80.63, 80.63, 80.63
11/01/19, 80.26, 80.26, 80.26, 80.26
10/31/19, 79.24, 79.24, 79.24, 79.24
10/30/19, 79.60, 79.60, 79.60, 79.60
10/29/19, 79.60, 79.60, 79.60, 79.60
10/28/19, 79.48, 79.48, 79.48, 79.48
10/25/19, 79.50, 79.50, 79.50, 79.50
